Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,semester
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E5,MI00004784,7,Capannoni tipici,OTTIMO,P,600,950,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E5,MI00004784,10,Laboratori,NORMALE,P,450,750,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,20,Abitazioni civili,OTTIMO, ,2950,3700,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,20,Abitazioni civili,NORMALE,P,2300,2900,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,21,Abitazioni di tipo economico,OTTIMO, ,2150,2700,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,21,Abitazioni di tipo economico,NORMALE,P,1750,2100,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,13,Box,NORMALE,P,1000,1550,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,9,Magazzini,NORMALE,P,300,500,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,5,Negozi,NORMALE,P,900,1750,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,6,Uffici,OTTIMO,P,1350,2000,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,18,Uffici strutturati,OTTIMO,P,1800,2650,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,8,Capannoni industriali,OTTIMO,P,700,950,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,7,Capannoni tipici,OTTIMO,P,700,950,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,10,Laboratori,NORMALE,P,700,950,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,20,Abitazioni civili,OTTIMO, ,2400,2700,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,20,Abitazioni civili,NORMALE,P,1800,2350,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,21,Abitazioni di tipo economico,OTTIMO, ,1900,2400,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,21,Abitazioni di tipo economico,NORMALE,P,1500,1950,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,13,Box,NORMALE,P,750,1200,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,9,Magazzini,NORMALE,P,350,550,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,5,Negozi,NORMALE,P,700,1400,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,6,Uffici,OTTIMO,P,1500,1950,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,18,Uffici strutturati,OTTIMO,P,1700,2600,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,8,Capannoni industriali,OTTIMO,P,750,1000,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,7,Capannoni tipici,OTTIMO,P,800,1050,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,10,Laboratori,NORMALE,P,550,1000,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,20,Abitazioni civili,OTTIMO, ,2450,3300,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,20,Abitazioni civili,NORMALE,P,1700,2400,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,21,Abitazioni di tipo economico,OTTIMO, ,2100,2500,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,21,Abitazioni di tipo economico,NORMALE,P,1500,2000,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,13,Box,NORMALE,P,900,1300,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,9,Magazzini,NORMALE,P,400,650,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,5,Negozi,NORMALE,P,1000,1800,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,6,Uffici,OTTIMO,P,1300,1850,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,18,Uffici strutturati,OTTIMO,P,1800,2250,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,8,Capannoni industriali,OTTIMO,P,750,1000,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,7,Capannoni tipici,OTTIMO,P,800,1100,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,10,Laboratori,NORMALE,P,600,1000,L,2024-1
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,20,Abitazioni civili,OTTIMO, ,10000,13200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,20,Abitazioni civili,NORMALE,P,7700,9900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,21,Abitazioni di tipo economico,NORMALE,P,6500,8000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,21,Abitazioni di tipo economico,OTTIMO, ,8100,9200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,19,Abitazioni signorili,OTTIMO,P,12000,16000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,13,Box,NORMALE,P,4400,6500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,9,Magazzini,NORMALE,P,2250,3200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,5,Negozi,OTTIMO, ,15800,28000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,5,Negozi,NORMALE,P,8500,15700,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,6,Uffici,OTTIMO,P,8000,12000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,18,Uffici strutturati,OTTIMO,P,8100,15000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B12,MI00003228,10,Laboratori,NORMALE,P,2700,3200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,20,Abitazioni civili,OTTIMO, ,6900,9000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,20,Abitazioni civili,NORMALE,P,5800,6800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,21,Abitazioni di tipo economico,NORMALE,P,4500,5400,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,21,Abitazioni di tipo economico,OTTIMO, ,5500,6800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,19,Abitazioni signorili,OTTIMO,P,7500,9400,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,13,Box,NORMALE,P,2750,4000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,9,Magazzini,NORMALE,P,1450,2200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,5,Negozi,OTTIMO, ,6000,8500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,5,Negozi,NORMALE,P,4000,5900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,6,Uffici,OTTIMO,P,4700,6900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,18,Uffici strutturati,OTTIMO,P,5300,7800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B13,MI00003232,10,Laboratori,NORMALE,P,2000,2600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,20,Abitazioni civili,OTTIMO, ,9100,13500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,20,Abitazioni civili,NORMALE,P,7500,9000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,21,Abitazioni di tipo economico,NORMALE,P,6600,7400,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,21,Abitazioni di tipo economico,OTTIMO, ,7500,8600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,19,Abitazioni signorili,OTTIMO,P,12000,17000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,13,Box,NORMALE,P,3700,4900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,9,Magazzini,NORMALE,P,1500,2300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,5,Negozi,OTTIMO, ,9500,15000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,5,Negozi,NORMALE,P,6000,9400,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,6,Uffici,OTTIMO,P,6000,8500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,18,Uffici strutturati,OTTIMO,P,6300,9200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B15,MI00003544,10,Laboratori,NORMALE,P,2400,3000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,20,Abitazioni civili,OTTIMO, ,8600,10400,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,20,Abitazioni civili,NORMALE,P,6700,8500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,21,Abitazioni di tipo economico,NORMALE,P,5700,6500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,21,Abitazioni di tipo economico,OTTIMO, ,6600,8000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,19,Abitazioni signorili,OTTIMO,P,9000,12000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,13,Box,NORMALE,P,3500,5200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,9,Magazzini,NORMALE,P,1200,1800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,5,Negozi,OTTIMO, ,6300,8500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,5,Negozi,NORMALE,P,3300,6200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,6,Uffici,OTTIMO,P,4200,6800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,18,Uffici strutturati,OTTIMO,P,5000,7300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B16,MI00003545,10,Laboratori,NORMALE,P,2300,3000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,20,Abitazioni civili,OTTIMO, ,7600,10700,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,20,Abitazioni civili,NORMALE,P,5000,7500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,21,Abitazioni di tipo economico,NORMALE,P,4000,4900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,21,Abitazioni di tipo economico,OTTIMO, ,5000,6600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,19,Abitazioni signorili,OTTIMO,P,8500,11200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,13,Box,NORMALE,P,2500,3800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,9,Magazzini,NORMALE,P,1100,1600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,5,Negozi,OTTIMO, ,5100,8500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,5,Negozi,NORMALE,P,4000,5000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,6,Uffici,OTTIMO,P,3900,6500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,18,Uffici strutturati,OTTIMO,P,4500,7200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B17,MI00004767,10,Laboratori,NORMALE,P,1600,2300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,20,Abitazioni civili,OTTIMO, ,8100,11000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,20,Abitazioni civili,NORMALE,P,6100,8000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,21,Abitazioni di tipo economico,NORMALE, ,4200,5700,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,21,Abitazioni di tipo economico,OTTIMO,P,5800,6700,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,13,Box,NORMALE,P,3300,4700,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,9,Magazzini,NORMALE,P,1100,1600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,5,Negozi,OTTIMO, ,7200,11500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,5,Negozi,NORMALE,P,4900,7100,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,6,Uffici,OTTIMO,P,4600,7000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,18,Uffici strutturati,OTTIMO,P,5000,7500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B18,MI00004768,10,Laboratori,NORMALE,P,1950,2650,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,20,Abitazioni civili,OTTIMO, ,8200,10000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,20,Abitazioni civili,NORMALE,P,6000,8100,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,21,Abitazioni di tipo economico,NORMALE,P,4500,5600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,21,Abitazioni di tipo economico,OTTIMO, ,5700,7200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,19,Abitazioni signorili,OTTIMO,P,9400,12000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,13,Box,NORMALE,P,2900,4500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,9,Magazzini,NORMALE,P,1000,1450,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,5,Negozi,OTTIMO,P,6200,8200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,5,Negozi,NORMALE, ,3800,6100,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,6,Uffici,OTTIMO,P,4500,7500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,18,Uffici strutturati,OTTIMO,P,5000,8000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,10,Laboratori,NORMALE,P,1300,2050,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,20,Abitazioni civili,OTTIMO, ,7100,9200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,20,Abitazioni civili,NORMALE,P,5100,7000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,21,Abitazioni di tipo economico,NORMALE,P,4100,5100,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,21,Abitazioni di tipo economico,OTTIMO, ,5300,7000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,13,Box,NORMALE,P,2850,3800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,9,Magazzini,NORMALE,P,1000,1300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,5,Negozi,OTTIMO, ,5300,7600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,5,Negozi,NORMALE,P,3700,5200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,6,Uffici,OTTIMO,P,3300,5100,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,18,Uffici strutturati,OTTIMO,P,3500,5500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,10,Laboratori,NORMALE,P,1100,1800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,20,Abitazioni civili,OTTIMO, ,6600,8500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,20,Abitazioni civili,NORMALE,P,4600,6500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,21,Abitazioni di tipo economico,NORMALE,P,3900,4700,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,21,Abitazioni di tipo economico,OTTIMO, ,4800,5800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,13,Box,NORMALE,P,2200,3300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,9,Magazzini,NORMALE,P,650,1000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,5,Negozi,OTTIMO, ,4100,6700,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,5,Negozi,NORMALE,P,2800,4000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,6,Uffici,OTTIMO,P,3000,4500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,18,Uffici strutturati,OTTIMO,P,3400,5300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,10,Laboratori,NORMALE,P,1150,1600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,20,Abitazioni civili,OTTIMO, ,7000,8900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,20,Abitazioni civili,NORMALE,P,5000,6900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,21,Abitazioni di tipo economico,OTTIMO, ,5000,6200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,21,Abitazioni di tipo economico,NORMALE,P,3200,4900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,13,Box,NORMALE,P,2500,3600,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,9,Magazzini,NORMALE,P,800,1200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,5,Negozi,OTTIMO,P,5000,8300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,5,Negozi,NORMALE, ,3200,4900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,6,Uffici,OTTIMO,P,4200,5900,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,18,Uffici strutturati,OTTIMO,P,4400,6100,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,8,Capannoni industriali,NORMALE,P,1000,1400,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,7,Capannoni tipici,NORMALE,P,1050,1500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,10,Laboratori,NORMALE,P,1500,2200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C13,MI00003667,20,Abitazioni civili,OTTIMO,P,9400,12000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C13,MI00003667,19,Abitazioni signorili,OTTIMO,P,9500,12300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C13,MI00003667,13,Box,NORMALE,P,2500,3400,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,20,Abitazioni civili,NORMALE, ,3800,5800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,20,Abitazioni civili,OTTIMO,P,9700,14500,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,19,Abitazioni signorili,OTTIMO,P,11000,16000,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,13,Box,NORMALE,P,2200,3300,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,18,Uffici strutturati,OTTIMO,P,6400,7800,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,20,Abitazioni civili,OTTIMO, ,5200,6700,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,20,Abitazioni civili,NORMALE,P,3500,5100,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,21,Abitazioni di tipo economico,OTTIMO, ,3400,4200,L,2023-2
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,21,Abitazioni di tipo economico,NORMALE,P,2700,3300,L,2023-2
